reviewerID,reviewText,overall,asin,helpful,reviewerName,unixReviewTime,summary,reviewTime
A3EXWV8FNSSFL6,5 2013 updat well wiper blade massiv disappoint within two month began chatter skip center blade windshield unaccept wiper blade sometim chatter happen someth get windshield oil case time center part blade deform wiper blade portion develop fold over lay over angl press against windshield ve never seen wiper blade go bad fast skip center blade chatter normal happen end blade 28 inch blade instal 2012 ford focus driver side replac near 1 year old oem blade passeng side blade replac good test side side comparison both blade 28 inch car oem blade frameless blade anco return origin blade car chatter skip anco blade work car shorter length flat bad blade length car origin review post april 2013 anco contour wiper blade excel bracket less wiper blade instal easili clear windshield quiet streak free blade lot better compar bosch blade certain car frame style blade better choic case michelin stealth valeo better 28 inch blade instal fair easili 2012 ford focus packag includ four differ clip differ applic choos correct clip minor pain anco clip don look much ford clip replac contour wiper blade univers style blade attach clip connect perman instead hole rais ring both side blade correct clip car snap over those two ring person someth attach blade understand make easier manufactur univers connector tini instruct sheet terribl use seri photograph draw tri illustr differ kind clip took few minut deciph those pictur come time chang blade confus origin ford clip two veri clear mark button releas blade anco goofi look arrow wrestl over tab couldn anco simpli replic two squeez button blade realli larg spoiler over spine spoiler design catch wind drive down highway keep blade press against windshield flap spoiler kind ugli lot taller ford oem blade flap contact wiper arm without affect perform wiper great mount instruct univers clip asid blade perform realli well 28 inch blade huge prone chatter streak anco blade excel job clear windshield car bracket less frameless wiper blade best arrang tend older car more vertic windshield frameless blade don work rear window wiper 2002 buick rendezv found through way much trial error classic wiper frame best way go michelin make outstand stealth blade frame enclos plastic frame rear window wiper better valeo blade extra forc slim aerodynam profil make blade stick rear window wind come over roof top tri lift blade window spoiler blade overal anco excel windshield wiper blade good price,1.0,B004QQLR4M,"[3, 3]",Daniel G. Lebryk,1366761600,The Worst Ever - chattering after not even 2 months,"04 24, 2013"
A20OBCQWBKCGZT,tri instal 08 suburban doesn right type adapt includ 08 09 suburban differ wiper attach although part finder work even sever peopl look includ mechan came conclus adapt miss wrong type vehicl live raini florida replac blade frequent anco first product compat,1.0,B004QQLR4M,"[0, 0]",Flaherty,1367798400,Did not work on my '08 suburban,"05 6, 2013"
A3I5SLGN13CYYF,few review spot major flaw biggest be touch button anyth simpli terribl bought think bosch name mean someth mean good case sure even develop product use one classic car other power interrupt back squar one push button terribl design think part high recommend ctek version instead ve use year brought back batteri regular 2amp 15amp couldnt impress edit ctek 3300 far superior devic same money ve tri use bosch camaro batteri charg without success last two week hook up ctek yesterday 4 hour later car start driveabl advantag ctek memori know last state power loss come back same place onc done charg goe mainten mode automat exact product work ctek multi 3300 12 volt smart batteri charger,1.0,B004TS1IB4,"[1, 1]","MB ""MB""",1376265600,Sounds like it's great...but it is in fact terrible,"08 12, 2013"
A2ES8N7CVWICZY,have experi spray detail idea expect basic gloss slick surfac short term protect controversi regard whether water bead sign good protect won water bead sheet accomplish show presenc product anoth way show presenc car wax sealant car detail show year ago steam test doesn measur protect per se show presenc product see uniform cover area easili come etc basic coat product onto bathroom mirror allow steam build up room area mirror coat wax sealant uniform layer steam differ untreat area won repel steam barrier caus tini water droplet build up uniform appear more steam tri yourself see mean bring up notic v7 didn seem much similar spray gloss fair veri good didn notic extra water bead spray detail provid short term want see leav behind test use v7 along side coupl spray detail result surpris area treat v7 left veri littl behind streak presenc appli meguiar uqw turtl wax ice both show solid coverag tw remark durabl remov incident appli two more coat v7 over area began show more sign coverag confirm result appear extrem water down detail high alcohol flash evapor quick came complet bit soapi water wherea product actual stubborn remov give two star quick detail fine clean fine dust fingerprint leav wee bit shine gallon size valu fair 18 per bottl silli see zero sealant properti even shine leav inferior 8 spray wax ve heard cg hit miss product v7 general regard one hit experi mayb make good stuff isn don want judg compani one product ll give anoth one product tri probabl ta realli good job graphic design packag especi vintag line digress,2.0,B004UPZXI0,"[17, 20]","Mollip ""Captain Review""",1395273600,A watered down detailer.,"03 20, 2014"
A2ZJ10ZPQEFNQJ,way expens such low qualiti product justgong use regular product thus dont order,1.0,B004UPZXI0,"[0, 10]",ruben,1384560000,nothing special,"11 16, 2013"
A2WQV419O3Z5DH,find good dye perfum free deterg wash towel stuff seem work ok foam polish pad achiev same better result use 409 don see differ use wash microfib stuff,2.0,B004UQQS8I,"[0, 1]",Glt68,1379980800,Save Your Money,"09 24, 2013"
A207RZZFU7MRH3,real applic use jan 2013 window mirror windshield 2000 silverado never windshield clay didn appear pull up anyth use wolfgang clay lube follow direct didn see differ fold clay onc see color textur differ clay surfac couldn detect sure whether glass old enough use lol wrong applic chemic guy product remov water spot need use da hope part without effort,2.0,B004UQQT0A,"[1, 2]",L. T. Cooper,1364515200,"No real verdict on this, yet","03 29, 2013"
A27YMV29BOMCV3,bristl brush basic strand stiff plastic found clean around lug nut save money,1.0,B004UQR1UM,"[1, 2]","Happy Shopper ""Rick""",1367798400,Bristles too stiff to do any cleaning,"05 6, 2013"
A65VEN5RKAEA8,expect someth push onto lug nut twist lug nut come clean bristl seem weak mayb wrong thing isn gon na sit shed,2.0,B004UQR1UM,"[0, 0]",TheBaldEagle,1370995200,Didn't work for what I was expecting...,"06 12, 2013"
A2U9LITOWKV5MI,wash towel sever time stop shed dog wonder soft thick plush keep shed fiber mad,1.0,B004VB5JDW,"[4, 5]",Abe C.,1371945600,Very linty,"06 23, 2013"
A1VMCB9SBGZSL4,bought sever led light rv test out one way blue tast bright lower number led light doesn match bulb look un natur,2.0,B004XMW874,"[0, 3]",Jason,1346976000,Not warm white.  Too blue for my taste.,"09 7, 2012"
A39CUR83QW70CP,better scotch tape thought go flexibl fabric type product instead plastic tape doesn stay stuck recommend product wast money,1.0,B004XNQLB2,"[1, 1]",FACory,1396310400,No better than scotch tape.,"04 1, 2014"
A1TPJYU2RPI3L5,first wash awn soap water use aceton remov unseen film appli tape stuck few minut peel admit strong stuck ve happi awn porous old newer awn lucki adher,2.0,B004XNQLB2,"[1, 1]",RiverManPaul,1371168000,wouldn't stick,"06 14, 2013"
AP2GDAH3SFXMI,1 5 month sun rot out made outsid awn advert buy junk,1.0,B004XNQLB2,"[1, 1]",yak attack,1381363200,DO NOT BUY IT!,"10 10, 2013"
A27A3VQITXJ4LB,four two dont work send back buy somewher veri short bright anyway,2.0,B004Y9YIU6,"[0, 0]","richierich 59 ""richierich""",1341964800,not working,"07 11, 2012"
ANT9CQ8WYEX9H,see anyth wrong damag unit deliv mount part thing becam appar unanticip problem first thing notic mount close hood design unit go exagger problem hood highway heavi headwind jeep hood alreadi slight issu catch wind bounc up down design unit deflector jut straight out befor curv upward creat even larger point catch wind creat drag forc hood jump even wors lower speed tend watch hood movement even more normal second issu part qualiti form part onc insid jeep notic right side look lower check mount everyth exact same left side check closer appar right side slight misform more bend right top deflector lower closer hood left yes quit notic insid vehicl huge issu overal consid remov wrangler,2.0,B004YLKK5Q,"[2, 2]",Tracy Anderson,1378339200,Not what was expected,"09 5, 2013"
A1IYWB3X1T6ZJ1,bulb 31mm more 33mm veri import know bright though buy agt advanc german techolog more cheap chines knock,2.0,B004ZVXFZ2,"[0, 0]",Jimmy Choo,1350604800,"A little longer than expected, if you catch my drift","10 19, 2012"
A2OA8TE8CGQCJO,worth money even though sent hardwar way fit bike reupholst use differ hardwar attach didn pay much look great give want get away saddl bag,2.0,B00513G82U,"[1, 1]",RMV,1390953600,Luggage trunk for motorcycle,"01 29, 2014"
A31V5HGBC1LPV5,never went maintain mode two day alway charg test vtvm batteri fulli charg use car start 13 5 vdc took charger voltag batteri reach 14 75 vdc still rise look nice one appear malfunct return amazon,2.0,B0051D3MP6,"[1, 1]",ARN,1360108800,Overcharged my battery to the point where the water in the battery was beginning to boiling,"02 6, 2013"
A1OTN4X6M20GQJ,fail time limit return item amazon switch select 6 12v weak easili move accid schumach sem 1562a ca sold amazon same price automat sens whether charg 6 12v batteri switch indic easier read give more inform claim desulf mode purchas schumach same time work without fault purcahs product again depend cost resist encount thing return trash updat 3 25 two month call phone get author send dead unit warranti replac noth arriv product defect seem compani well avoid brand hold compani brand much possibl,1.0,B0051D3MP6,"[3, 3]","FIllC ""FillC""",1391299200,"Failed after about a month, weak features; no warranty service","02 2, 2014"
A1A14CF173OQJ4,use onc charg new batteri work fine left batteri charger over winter month batteri dead come spring,2.0,B0051D3MP6,"[0, 0]",Stephen Cirelli,1396742400,Stopped working ... Never worked.,"04 6, 2014"
AO377Z7UORPJ6,b d bm3b batteri charger 34 ok 34 prefer true smart batteri charger work provid good mainten charg never stop charg batteri overcharg batteri quick addit bought pass good experi b d product charger made b d china compani just licens name bad,1.0,B0051D3MP6,"[5, 7]","TheMountainMan ""TheMountainMan""",1360108800,"OK Charger, Prefer a Smart Charger More","02 6, 2013"
ATMHSONJ55YN6,happen look someth look promis pros reason price 6 41 free ship bought 2 metal free heavi spong microfib cover sure grip handl cone shape measur 1 1 2 end 2 1 2 handl side clean area approxim 8 long tip handl start con ve use twice now wide end seem bit wide vehicl microfib cover need remov squeez water out spong microfib cover need remov launder turn cover insid out surpris singl row stitch m go fail short microfib alreadi fray back stitch hold up ll consid increas product rate 9658 updat 25 2014today notic handl specif rod insert spong one two purchas loos handl long rod press spong secur glu pull see go rod glu spare 2 place glue place toward end fail reappli glue see secur handl rod back spong veri annoy 2 use ve drop product rate 3 2 out 5 star,2.0,B0051MYLS4,"[0, 0]",B. Clark,1400025600,A better way to clean around the brake calipers?,"05 14, 2014"
A33T0HNNB4O95H,34 eh give shot 34 purchas alreadi regret purchas tip wand come apart realli doesnt make clean rim wheel easier,1.0,B0051MYLS4,"[0, 0]",Jason Hotch,1397606400,Dont bother,"04 16, 2014"
A3Q72JUMCBI9WK,purchas product through amazon com do shop walmart happen find product lower price amazon sell anyway use product brand new set toyota headlight assembl mean toyota headlight assembl cheap knock offsblu magic 730 6 headlight len sealer 8 oz product live up name wast time money buy product want keep headlight assembl new possibl suggest buy turtl wax blue ice appli wax hot headlight assembl need find shadi area appli best product market keep headlight look nice clear,2.0,B0051PJWQW,"[4, 10]",bulldog,1344384000,no mas,"08 8, 2012"
A2SCFLORGS4PVI,rate product open up shipment bottl complet empti sure glad wrap anoth plastic bag held 1 2 liquid rest aborb over size back ship,1.0,B0051PJWQW,"[1, 20]",Missy,1358899200,Don't Know,"01 23, 2013"
A1TS2KWXWMSRJH,product doesn even make good boat anchor m return asap failur launch never work wire instruct call horribl ve seen better stick men drawn m licens electrician one puzzler even good thing made cheapest compon known man help environ due lack need part save weight ship best part get instal wait magic moment new light truck flip switch life full disappoint definit one,1.0,B0052WC1M6,"[1, 3]",KayakWesty,1380672000,Wow this is a bad product,"10 2, 2013"
A21PJASB59ZVM9,split first time use 2 5 16 ball save money find anoth manufactur ball cover need,1.0,B00537FR08,"[2, 2]",John W Whitehead,1378857600,Save your money and find another manufacture for your ball covering needs.,"09 11, 2013"
A16T0TVEUGHWUF,relay arent best world purchas 2 one reg headlight one fog one out two bad befor even car one went out 3 month down line purchas nicer more expens one light turn,1.0,B00554PNL2,"[1, 2]",jeeper87,1353888000,Had to exchange it right off the bat...,"11 26, 2012"
A1R5UPSOH21D3D,product claim restor black trim last two week lol wet make look new again spit work good stuff car wax car polish plastic trim especi dull plastic trim veri difficult remov old trick put armor make look black two week best solut use denatur alcohol care onto paint cotton swab cloth rub dri put armor origin re good go way longer two week do year 1990 camri work time,1.0,B0055PD1H4,"[2, 4]","Tony NYC ""Tony NYC""",1401494400,USELESS,"05 31, 2014"
A3F3K0YC4VV0Q7,suck bought 2 car one work one work blind made vehicl look tacki recommend,1.0,B0058BQQUY,"[0, 0]",carguy,1376265600,Dont Buy These,"08 12, 2013"
A2D44C448RSL1Z,simpl quick review work great interior light room veri big make sure room befor put metal contact back led panel short out metal back interior light avoid great light out put work light fixtur care easi break forc littl expens last year right light fixtur,1.0,B0058BQQUY,"[1, 2]","Paul E. Seals ""Lunasdude""",1350777600,BE CAREFUL!,"10 21, 2012"
A3VTC3D0AYXTT,better understand now repair tri mend tear rip simpli forget,1.0,B0058WXNOK,"[1, 1]",EURO REVIEW,1397606400,don't waste you $$$,"04 16, 2014"
